Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Price
2009,BMW,X5,SUV,AWD,Black,Black,Diesel,Automatic,4,6,9.26,150000,10.8,15,15900
2011,BMW,Other Model Type,Sedan,AWD,Beige,Other Colour,Gas,Automatic,4,6,8.74,138437,11.4,13,15995
2013,BMW,X3,SUV,AWD,Black,Other Colour,Gas,Automatic,4,,8.38,120180,11.9,11,16600
2012,BMW,Other Model Type,Sedan,AWD,Brown,Black,Gas,Automatic,4,6,8.3,153000,12.0,12,16995
2013,BMW,Other Model Type,Sedan,AWD,White,Grey,Premium Unleaded,Automatic,4,4,7.65,161750,13.1,11,16998
2012,BMW,Other Model Type,Convertible,RWD,Red,Black,Gas,Other,2,,9.09,118797,11.0,12,16999
2011,BMW,Other Model Type,Sedan,AWD,Brown,Black,Gas,Automatic,4,6,8.74,120000,11.4,13,17900
2017,BMW,X5,SUV,AWD,Black,Grey,Gas,Automatic,4,8,14.58,70970,6.9,7,66800
2018,BMW,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,4,9.26,107147,10.8,6,28987
2013,BMW,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,4,6,8.12,170000,12.3,11,17999
2013,BMW,Other Model Type,Sedan,RWD,Black,Grey,Gas,Automatic,4,4,7.21,93532,13.9,11,18495
2016,BMW,Other Model Type,Sedan,AWD,Black,Other Colour,Gas,Automatic,4,,8.88,166500,11.3,8,18777
2013,BMW,Other Model Type,Sedan,AWD,White,Black,Gas,Automatic,4,6,8.12,137586,12.3,11,18995
2013,BMW,Other Model Type,Sedan,RWD,Red,Black,Gas,Automatic,,,10.04,148000,10.0,11,18995
2013,BMW,X3,SUV,AWD,Beige,Other Colour,Gas,Automatic,4,4,8.38,79322,11.9,11,23900
2016,BMW,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,4,9.21,61000,10.9,8,26995
2013,BMW,Other Model Type,Sedan,AWD,Brown,Black,Gas,Automatic,4,8,10.83,107484,9.2,11,28888
2015,BMW,Other Model Type,Sedan,AWD,Red,Black,Gas,Automatic,4,4,9.07,44570,11.0,9,28900
2016,BMW,X5,SUV,AWD,Tan,Grey,Gas,Automatic,4,,11.52,175000,8.7,8,29495
2014,BMW,X3,SUV,AWD,Black,Grey,Gas,Automatic,4,4,8.38,44892,11.9,10,29900
2017,BMW,Other Model Type,Sedan,AWD,Black,Grey,Gas,Automatic,4,4,9.11,83906,11.0,7,29990
2017,BMW,Other Model Type,Hatchback,AWD,Red,White,Gas,Automatic,4,4,9.11,122000,11.0,7,32995
2012,BMW,Other Model Type,Coupe,RWD,Black,Grey,Gas,Automatic,2,8,11.21,107000,8.9,12,33495
2018,BMW,Other Model Type,Sedan,AWD,Black,Grey,Gas,Automatic,4,,8.85,44425,11.3,6,33888
2016,BMW,X5,SUV,AWD,Black,White,Gas,Automatic,5,,11.62,102417,8.6,8,33900
2015,BMW,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,,6,10.05,68000,10.0,9,34388
2017,BMW,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,4,10.36,105830,9.7,7,34900
2016,BMW,Other Model Type,Sedan,AWD,Black,White,Gas,Other,,6,9.28,113591,10.8,8,34990
2009,BMW,Other Model Type,Coupe,RWD,Red,Other Colour,Gas,Automatic,2,8,12.78,113000,7.8,15,37895
2018,BMW,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,9.78,102980,10.2,6,37900
2016,BMW,Other Model Type,Sedan,AWD,Brown,White,Premium Unleaded,Automatic,4,8,12.05,157321,8.3,8,38745
2019,BMW,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,,4,8.33,68459,12.0,5,39999
2017,BMW,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,,6,9.78,58702,10.2,7,42999
2019,BMW,X3,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.54,53615,10.5,5,45885
2018,BMW,Other Model Type,Sedan,AWD,Red,White,Gas,Automatic,4,,9.48,48165,10.5,6,45900
2020,BMW,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,8.33,57372,12.0,4,46880
2018,BMW,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,6,11.37,64373,8.8,6,52995
2023,BMW,Other Model Type,SUV,AWD,Black,Blue,Premium Unleaded,Automatic,4,4,8.43,90,11.9,1,54421
2016,BMW,Other Model Type,Sedan,RWD,Other Colour,Other Colour,Gas,Other,,6,11.59,51697,8.6,8,54990
2023,BMW,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,4,4,8.43,90,11.9,1,56021
2023,BMW,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,4,4,8.43,2190,11.9,1,56060
2023,BMW,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,4,4,8.43,90,11.9,1,56410
2023,BMW,Other Model Type,SUV,AWD,Other Colour,White,Premium Unleaded,Automatic,4,4,8.43,90,11.9,1,56910
2013,BMW,Other Model Type,Convertible,RWD,Black,White,Gas,Automatic,2,,11.19,76500,8.9,11,58950
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Blue,Gas,Automatic,,4,8.54,90,11.7,1,59649
2023,BMW,X3,SUV,AWD,Other Colour,Grey,Gas,Automatic,,4,9.83,90,10.2,1,59694
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Blue,Gas,Automatic,,4,8.54,90,11.7,1,60775
2023,BMW,X3,SUV,AWD,Other Colour,Blue,Gas,Automatic,,4,9.83,90,10.2,1,60874
2023,BMW,X3,SUV,AWD,Other Colour,White,Gas,Automatic,,4,9.83,90,10.2,1,61324
2023,BMW,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.23,7684,10.8,1,61476
2023,BMW,Other Model Type,Coupe,AWD,Other Colour,White,Gas,Automatic,,4,8.75,90,11.4,1,62018
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,White,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,62776
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,,4,8.54,90,11.7,1,62849
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Red,Gas,Automatic,,4,8.54,90,11.7,1,63010
2023,BMW,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,63126
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Black,Gasoline Hybrid,Automatic,,4,9.16,90,10.9,1,63228
2023,BMW,Other Model Type,Sedan,AWD,Red,White,Premium Unleaded,Automatic,2,4,9.23,90,10.8,1,63527
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,,4,8.54,90,11.7,1,63824
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Blue,Gasoline Hybrid,Automatic,,4,9.16,90,10.9,1,63903
2023,BMW,X3,SUV,AWD,Other Colour,Grey,Gas,Automatic,5,4,9.83,1210,10.2,1,74588
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Grey,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,64021
2023,BMW,Other Model Type,Sedan,AWD,Black,Blue,Premium Unleaded,Automatic,2,4,8.54,35,11.7,1,64021
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Blue,Gas,Automatic,,4,8.54,90,11.7,1,64056
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Blue,Gasoline Hybrid,Automatic,,4,9.16,90,10.9,1,64123
2023,BMW,Other Model Type,Sedan,AWD,Red,Grey,Premium Unleaded,Automatic,2,4,9.23,90,10.8,1,64322
2023,BMW,Other Model Type,Sedan,AWD,Red,Grey,Premium Unleaded,Automatic,,4,9.23,90,10.8,1,64331
2023,BMW,X3,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,,4,9.83,90,10.2,1,64519
2023,BMW,X3,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,64926
2023,BMW,X3,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,,4,9.83,90,10.2,1,65114
2023,BMW,X3,SUV,AWD,Other Colour,White,Gas,Automatic,,4,9.83,90,10.2,1,65119
2023,BMW,X3,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,,4,9.83,90,10.2,1,65269
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,White,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,65476
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Black,Gasoline Hybrid,Automatic,,4,9.16,90,10.9,1,66254
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,,4,8.54,90,11.7,1,66305
2023,BMW,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,66371
2023,BMW,Other Model Type,Sedan,AWD,Black,Red,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,66371
2023,BMW,Other Model Type,Sedan,AWD,Black,Blue,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,66671
2023,BMW,Other Model Type,Sedan,AWD,Red,Grey,Premium Unleaded,Automatic,2,4,9.23,90,10.8,1,66671
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,,4,8.54,90,11.7,1,66724
2023,BMW,Other Model Type,Sedan,AWD,Black,Grey,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,66926
2023,BMW,X3,SUV,AWD,Other Colour,Blue,Gas,Automatic,,4,9.83,90,10.2,1,67719
2019,BMW,Other Model Type,Coupe,RWD,Other Colour,White,Gas,Manual,2,6,11.12,51293,9.0,5,67900
2023,BMW,X3,SUV,AWD,Other Colour,Black,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,68126
2023,BMW,Other Model Type,Sedan,AWD,Red,Black,Gasoline Hybrid,Automatic,4,4,9.16,90,10.9,1,68221
2023,BMW,X3,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,,4,9.83,90,10.2,1,68314
2023,BMW,X3,SUV,AWD,Other Colour,White,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,68776
2023,BMW,X3,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,68776
2023,BMW,X3,SUV,AWD,Red,White,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,68776
2023,BMW,X3,SUV,AWD,Beige,Black,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,69021
2023,BMW,Other Model Type,Coupe,AWD,Other Colour,Blue,Gas,Automatic,,4,8.75,90,11.4,1,69263
2019,BMW,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Automatic,2,,11.69,28542,8.6,5,69495
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,White,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,69526
2023,BMW,X3,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,69671
2023,BMW,X3,SUV,AWD,Other Colour,Red,Gas,Automatic,,4,9.83,90,10.2,1,70020
2023,BMW,X3,SUV,AWD,Black,Grey,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,70471
2023,BMW,Other Model Type,Sedan,AWD,Black,Blue,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,70626
2023,BMW,X3,SUV,AWD,Other Colour,Black,Gas,Automatic,,4,9.83,90,10.2,1,70769
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Grey,Gas,Automatic,,4,8.54,90,11.7,1,70769
2019,BMW,X5,SUV,AWD,Black,White,Gas,Automatic,4,6,10.53,68558,9.5,5,59800
2023,BMW,Other Model Type,Sedan,AWD,Red,White,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,70776
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Blue,Premium Unleaded,Automatic,2,4,8.54,90,11.7,1,70976
2023,BMW,Other Model Type,Sedan,AWD,Other Colour,Blue,Gas,Automatic,,4,8.54,90,11.7,1,71764
2023,BMW,X3,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,73371
2023,BMW,X3,SUV,AWD,Black,Blue,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,74071
2023,BMW,X3,SUV,AWD,Other Colour,Blue,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,74071
2023,BMW,X3,SUV,AWD,Other Colour,Grey,Gas,Automatic,,4,9.83,90,10.2,1,74481
2023,BMW,X3,SUV,AWD,Black,Grey,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,74571
2023,BMW,X3,SUV,AWD,Black,Black,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,74571
2023,BMW,X3,SUV,AWD,Black,Blue,Premium Unleaded,Automatic,2,4,9.83,90,10.2,1,74626
2021,BMW,X5,SUV,AWD,Black,White,Premium Unleaded,Automatic,2,6,10.41,3078,9.6,3,76271
2023,BMW,Other Model Type,Convertible,AWD,Other Colour,White,Gas,Automatic,,4,8.75,90,11.4,1,78674
2023,BMW,Other Model Type,Convertible,AWD,Other Colour,Blue,Gas,Automatic,,4,8.75,90,11.4,1,80124
2023,BMW,Other Model Type,Convertible,AWD,Other Colour,Grey,Gas,Automatic,,4,8.75,90,11.4,1,80374
2023,BMW,Other Model Type,Sedan,AWD,Black,White,Gasoline Hybrid,Automatic,2,4,9.55,90,10.5,1,81276
2023,BMW,Other Model Type,Sedan,AWD,Black,White,Premium Unleaded,Automatic,2,4,8.93,90,11.2,1,82226
2022,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,8,14.55,4703,6.9,2,249998
2008,Other Brand,Other Model Type,Convertible,RWD,Brown,Black,Gas,Automatic,2,8,15.27,49000,6.5,16,68799
2016,Other Brand,Other Model Type,Coupe,RWD,Red,White,Gas,Automatic,2,8,15.54,44611,6.4,8,102910
2012,Other Brand,Other Model Type,Coupe,RWD,Other Colour,Black,Gas,Automatic,2,,15.85,19000,6.3,12,119999
2021,Other Brand,Other Model Type,SUV,4x4,Other Colour,Blue,Gas,Automatic,4,8,15.14,11891,6.6,3,229998
2006,Other Brand,Other Model Type,Convertible,RWD,Beige,White,Gas,Automatic,2,12,17.66,26986,5.7,18,77888
2019,Other Brand,Other Model Type,SUV,FWD,Other Colour,Red,Gas,Automatic,,4,8.68,52277,11.5,5,23497
2018,Other Brand,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,4,8.86,53400,11.3,6,25650
2016,Other Brand,Other Model Type,SUV,AWD,Grey,Blue,Gas,Automatic,4,,12.85,82540,7.8,8,27850
2021,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,,4,9.46,34288,10.6,3,42894
2020,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.1,54074,11.0,4,26888
2018,Other Brand,Other Model Type,SUV,AWD,Beige,Other Colour,Gas,Automatic,4,4,10.63,44901,9.4,6,32888
2019,Other Brand,Other Model Type,SUV,AWD,Brown,Other Colour,Gas,Automatic,4,6,11.87,78301,8.4,5,37988
2018,Other Brand,Other Model Type,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,4,8.86,72866,11.3,6,25888
2020,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,9.1,27800,11.0,4,29950
2020,Other Brand,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,3,8.55,18164,11.7,4,32997
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,3,8.69,35,11.5,1,33133
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,3,8.69,35,11.5,1,41223
2012,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,11.17,116450,9.0,12,15985
2017,Other Brand,Other Model Type,SUV,FWD,Black,Blue,Gas,Automatic,4,4,8.36,135887,12.0,7,18995
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,,8.69,10,11.5,1,40653
2017,Other Brand,Other Model Type,Sedan,FWD,Tan,Grey,Gas,Automatic,,4,9.64,106325,10.4,7,14980
2016,Other Brand,Other Model Type,SUV,FWD,Black,Other Colour,Gas,Automatic,4,6,12.0,144982,8.3,8,19745
2019,Other Brand,Other Model Type,Hatchback,FWD,Black,White,Gas,Automatic,4,4,9.16,60162,10.9,5,22800
2020,Other Brand,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,4,8.68,8902,11.5,4,26997
2020,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,,8.55,60000,11.7,4,27004
2021,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,,8.55,32032,11.7,3,27246
2020,Other Brand,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,,3,8.55,25798,11.7,4,28988
2022,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,9.46,16431,10.6,2,44888
2021,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Premium Unleaded,Automatic,4,,9.46,12767,10.6,3,45139
2016,Other Brand,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,,9.55,153956,10.5,8,12774
2016,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.21,152881,10.9,8,16888
2017,Other Brand,Other Model Type,Sedan,FWD,Tan,White,Gas,Automatic,4,,9.64,61000,10.4,7,17888
2017,Other Brand,Other Model Type,Sedan,FWD,Beige,Other Colour,Gas,Automatic,4,,9.64,82000,10.4,7,18000
2020,Other Brand,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,3,8.55,30812,11.7,4,28900
2011,Other Brand,Other Model Type,SUV,FWD,Beige,Other Colour,Gas,Automatic,4,6,10.77,129160,9.3,13,10980
2012,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,,11.17,134500,9.0,12,15999
2019,Other Brand,Other Model Type,SUV,FWD,Black,Red,Gas,Automatic,4,4,8.36,23286,12.0,5,22999
2015,Other Brand,Other Model Type,SUV,FWD,Other Colour,Other Colour,Gas,Automatic,4,6,12.27,143200,8.1,9,17995
2015,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,9.12,93000,11.0,9,18988
2020,Other Brand,Other Model Type,SUV,FWD,Other Colour,White,Gas,Automatic,,4,8.68,60053,11.5,4,24988
2019,Other Brand,Other Model Type,Sedan,FWD,Other Colour,White,Gas,Automatic,,4,9.16,53932,10.9,5,25995
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,2,3,8.69,154,11.5,1,36198
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,2,3,8.69,20,11.5,1,39028
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,2,3,8.69,9,11.5,1,39028
2023,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,2,3,8.69,7,11.5,1,39773
2023,Other Brand,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,3,8.69,10,11.5,1,41315
2023,Other Brand,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,4,,8.69,0,11.5,1,41623
2019,Other Brand,Other Model Type,SUV,FWD,Other Colour,White,Gas,Automatic,4,,8.68,24449,11.5,5,23999
2010,Other Brand,Other Model Type,Sedan,FWD,Grey,Grey,Gas,Automatic,4,6,10.45,208000,9.6,14,6995
2014,Other Brand,Other Model Type,Sedan,FWD,Beige,Red,Gas,Automatic,4,4,8.23,104115,12.2,10,12995
2015,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,9.12,180840,11.0,9,13995
2014,Other Brand,Other Model Type,Sedan,FWD,Beige,White,Gas,Automatic,4,,8.23,125392,12.2,10,14990
2023,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,,8.69,0,11.5,1,35333
2023,Other Brand,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,2,3,8.69,10,11.5,1,38929
2020,Other Brand,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,,10.67,28226,9.4,4,25995
2017,Cadillac,Other Model Type,SUV,AWD,Tan,White,Gas,Automatic,5,,11.1,141583,9.0,7,28888
2021,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,,4,10.68,25545,9.4,3,40576
2021,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,,6,11.48,9552,8.7,3,55576
2023,Cadillac,Other Model Type,SUV,AWD,Brown,Black,Diesel,Automatic,4,,10.48,4000,9.5,1,169000
2021,Cadillac,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,6,11.23,31915,8.9,3,48987
2019,Cadillac,Other Model Type,SUV,4x4,Brown,Black,Gas,Automatic,4,8,14.04,52591,7.1,5,71888
2021,Cadillac,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,8,15.06,53165,6.6,3,107995
2006,Cadillac,Other Model Type,Sedan,RWD,Black,Black,Gas,Automatic,4,6,11.26,95009,8.9,18,6000
2015,Cadillac,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,,4,10.15,138324,9.9,9,15995
2017,Cadillac,Other Model Type,SUV,AWD,Beige,Blue,Gas,Automatic,4,6,11.1,129000,9.0,7,27450
2018,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,2,6,11.1,64386,9.0,6,32994
2013,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,8,12.92,153700,7.7,11,29995
2014,Cadillac,Other Model Type,SUV,AWD,Black,Black,Flexible,Automatic,4,8,14.66,138308,6.8,10,37490
2020,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.69,57834,10.3,4,37995
2020,Cadillac,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,,6,11.6,58811,8.6,4,40776
2020,Cadillac,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,,6,11.6,46752,8.6,4,40976
2020,Cadillac,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,6,11.6,46505,8.6,4,44888
2021,Cadillac,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,,4,8.83,15223,11.3,3,45876
2020,Cadillac,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,11.79,64000,8.5,4,47494
2018,Cadillac,Other Model Type,Sedan,AWD,Grey,Blue,Gas,Automatic,4,6,11.25,45261,8.9,6,50594
2018,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.04,99574,7.1,6,54888
2018,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,5,,14.04,134685,7.1,6,56888
2020,Cadillac,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,,6,11.79,31463,8.5,4,56888
2019,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.04,144896,7.1,5,56910
2021,Cadillac,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Other,4,4,9.69,37606,10.3,3,41988
2017,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.12,76151,7.1,7,61800
2020,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.18,85634,7.1,4,67910
2018,Cadillac,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,8,14.04,59500,7.1,6,68999
2020,Cadillac,Other Model Type,SUV,4x4,Grey,Black,Gas,Automatic,,,14.18,74930,7.1,4,78777
2019,Cadillac,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,8,14.04,46611,7.1,5,81995
2021,Cadillac,Other Model Type,SUV,4WD,Black,Black,Gas,Automatic,,8,15.06,83473,6.6,3,108998
2021,Cadillac,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,8,15.06,18061,6.6,3,114495
2021,Cadillac,Other Model Type,SUV,4x4,White,White,Gas,Automatic,4,,15.06,74299,6.6,3,114900
2022,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,14.68,32290,6.8,2,119910
2011,Cadillac,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,4,6,9.96,140521,10.0,13,9995
2017,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,9.5,142889,10.5,7,23780
2017,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,9.5,82000,10.5,7,26450
2020,Cadillac,Other Model Type,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,6,11.79,96365,8.5,4,44152
2020,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.79,29000,8.5,4,50594
2017,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,,14.12,86461,7.1,7,53790
2019,Cadillac,Other Model Type,SUV,4x4,Other Colour,Black,Regular Unleaded,Other,,,14.04,59130,7.1,5,67997
2019,Cadillac,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,8,14.04,57797,7.1,5,69995
2022,Cadillac,Other Model Type,SUV,4x4,Black,White,Premium Unleaded,Other,,,14.68,13500,6.8,2,124865
2020,Cadillac,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,,4,9.26,57136,10.8,4,45888
2012,Cadillac,Other Model Type,Coupe,RWD,Black,White,Gas,Automatic,2,8,13.74,6655,7.3,12,69800
2011,Cadillac,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,6,9.96,76580,10.0,13,17490
2012,Cadillac,Other Model Type,SUV,AWD,Black,Black,Flexible,Automatic,4,8,15.85,192000,6.3,12,24900
2012,Cadillac,Other Model Type,SUV,AWD,Brown,White,Flexible,Automatic,4,8,14.48,152981,6.9,12,35900
2020,Cadillac,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.79,54000,8.5,4,46756
2023,Cadillac,Other Model Type,Sedan,AWD,Other Colour,Red,Gas,Automatic,4,4,8.98,658,11.1,1,49376
2022,Cadillac,Other Model Type,SUV,AWD,Beige,Other Colour,Gas,Other,4,,11.48,23309,8.7,2,59995
2018,Cadillac,Other Model Type,SUV,4x4,Black,Grey,Gas,Automatic,4,8,14.04,112300,7.1,6,55777
2019,Cadillac,Other Model Type,SUV,4x4,Beige,White,Gas,Automatic,4,8,14.28,101263,7.0,5,55888
2021,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,15.06,12480,6.6,3,132800
2021,Cadillac,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,8,15.06,38300,6.6,3,137777
2021,Cadillac,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,,15.06,28155,6.6,3,138888
2022,Cadillac,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,8,14.68,18750,6.8,2,152995
2010,Cadillac,Other Model Type,SUV,FWD,Beige,White,Gas,Automatic,4,,10.09,181471,9.9,14,10780
2011,Cadillac,Other Model Type,Wagon,AWD,Beige,Other Colour,Gas,Automatic,4,,9.77,215000,10.2,13,11999
2019,Cadillac,Other Model Type,SUV,4x4,Other Colour,Grey,Gas,Automatic,,8,14.04,57248,7.1,5,63988
2022,Cadillac,Other Model Type,SUV,4x4,Beige,Black,Premium Unleaded,Automatic,2,8,14.68,24165,6.8,2,131894
