Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Purchase Price,Current Market Price
2017,Ford,Escape,SUV,FWD,Black,Blue,Gas,Automatic,4,,9.62,79100,10.4,7,21888,1596.77
2018,Ford,Other Model Type,Sedan,FWD,Black,Other Colour,Gas,Manual,4,,9.29,118000,10.8,6,23288,1273.56
2017,Ford,Other Model Type,SUV,4x4,Black,Other Colour,Gas,Automatic,4,6,12.65,203430,7.9,7,23989,730.58
2019,Ford,Other Model Type,SUV,4x4,Black,Other Colour,Gas,Automatic,4,4,11.34,155211,8.8,5,25888,1175.22
2019,Ford,Other Model Type,Sedan,FWD,Other Colour,White,Gas,Automatic,4,4,8.65,46196,11.6,5,25995,3469.33
2019,Ford,Escape,SUV,4x4,Black,Black,Gas,Automatic,4,4,9.94,81423,10.1,5,25999,2132.86
2019,Ford,Other Model Type,Sedan,FWD,Other Colour,Blue,Gasoline Hybrid,Other,4,4,5.54,106477,18.1,5,26175,1685.42
2019,Ford,Other Model Type,Coupe,RWD,Black,White,Gas,Manual,2,4,9.93,48266,10.1,5,26795,3449.05
2019,Ford,Other Model Type,Sedan,FWD,Black,Other Colour,Gasoline Hybrid,Automatic,4,4,5.54,57309,18.1,5,28890,3219.11
2019,Ford,Escape,SUV,FWD,Black,Black,Gas,Automatic,4,,9.94,19500,10.1,5,31388,7980.0
2017,Ford,Other Model Type,Coupe,RWD,Black,Blue,Gas,Manual,2,8,13.34,75000,7.5,7,38995,2981.97
2017,Ford,Other Model Type,Other Body Type,RWD,Other Colour,White,Gas,Automatic,3,6,15.04,182000,6.6,7,40988,1387.61
2020,Ford,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,2,4,10.29,48111,9.7,4,45959,6327.06
2022,Ford,Other Model Type,SUV,4x4,Other Colour,Black,Gas,Other,4,,12.59,7520,7.9,2,63600,32671.23
2022,Ford,Other Model Type,SUV,4x4,Other Colour,Other Colour,Gas,Automatic,4,3,8.9,60,11.2,2,47099,42136.28
2019,Ford,F-150,Truck,4WD,Cream,White,Gas,Automatic,4,6,12.63,76385,7.9,5,48000,4167.39
2019,Ford,F-150,Truck,4x4,Other Colour,Black,Flexible,Automatic,4,8,13.25,47300,7.5,5,52995,6936.52
2020,Ford,F-150,Truck,4x4,Other Colour,White,Flexible,Automatic,4,8,13.52,49599,7.4,4,52995,7113.54
2015,Ford,Escape,SUV,FWD,Other Colour,Other Colour,Gas,Automatic,4,,9.32,197472,10.7,9,15300,405.6
2021,Ford,F-150,Other Body Type,4WD,Other Colour,Other Colour,Gas,Automatic,2,6,11.54,31234,8.7,3,67959,14009.11
2007,Ford,Other Model Type,Truck,RWD,Black,White,Gas,Automatic,4,6,12.0,78855,8.3,17,8999,151.92
2008,Ford,Other Model Type,SUV,FWD,Grey,Other Colour,Gas,Automatic,4,,10.82,91737,9.2,16,11480,225.68
2012,Ford,Other Model Type,Sedan,FWD,Grey,Grey,Gas,Automatic,4,4,7.96,91323,12.6,12,11988,473.26
2023,Ford,F-150,Truck,4x4,Other Colour,Blue,Gasoline Hybrid,Automatic,4,,9.76,20,10.2,1,103715,98332.58
2013,Ford,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,,7.23,128000,13.8,11,11990,390.98
2015,Ford,Other Model Type,Sedan,FWD,Other Colour,Black,Gas,Automatic,4,4,8.49,194614,11.8,9,12888,346.43
2013,Ford,Escape,SUV,FWD,Black,Black,Gas,Automatic,4,,7.71,129894,13.0,11,13888,446.74
2019,Ford,Other Model Type,SUV,FWD,Black,White,Premium Unleaded,Automatic,4,4,9.6,126310,10.4,5,24488,1347.37
2013,Ford,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,10.57,143168,9.5,11,16990,499.16
2019,Ford,Other Model Type,SUV,AWD,Beige,Grey,Gas,Automatic,4,6,12.9,147124,7.8,5,28888,1378.91
2022,Ford,Other Model Type,Coupe,RWD,Other Colour,Other Colour,Gas,Other,2,8,13.12,5,7.6,2,48585,43704.65
2014,Ford,Other Model Type,Sedan,FWD,Black,Red,Gas,Automatic,4,,7.69,94113,13.0,10,15380,738.62
2017,Ford,Escape,SUV,FWD,Black,Black,Gas,Automatic,4,,9.12,191035,11.0,7,15980,516.68
2016,Ford,Other Model Type,Hatchback,FWD,Black,Other Colour,Gas,Automatic,5,,6.86,81701,14.6,8,16888,1104.98
2017,Ford,Escape,SUV,4x4,Tan,Grey,Gas,Automatic,4,4,9.62,172520,10.4,7,16985,604.88
2014,Ford,Escape,SUV,4x4,Beige,Grey,Gas,Automatic,4,4,8.31,75000,12.0,10,17499,1029.35
2017,Ford,Escape,SUV,FWD,Black,White,Gas,Automatic,4,4,9.12,123000,11.0,7,18950,926.13
2018,Ford,Escape,SUV,4x4,Other Colour,White,Gas,Automatic,4,4,9.62,186789,10.4,6,19995,711.24
2016,Ford,Other Model Type,Coupe,RWD,Black,Grey,Gas,Manual,2,8,14.25,31002,7.0,8,84991,12437.1
2017,Ford,Escape,SUV,FWD,Grey,White,Gas,Automatic,5,,9.12,103980,11.0,7,21888,1248.22
2018,Ford,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,10.46,104219,9.6,6,27995,1715.7
2021,Ford,Escape,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,,8.37,34285,11.9,3,34887,6696.16
2018,Ford,Other Model Type,SUV,4x4,Black,Other Colour,Gas,Automatic,4,,9.21,151981,10.9,6,16908,730.68
2022,Ford,Other Model Type,SUV,4x4,Black,Grey,Gas,Automatic,4,3,8.9,25,11.2,2,43744,39271.42
2022,Ford,Other Model Type,SUV,4x4,Black,Other Colour,Gas,Automatic,4,3,8.9,43,11.2,2,43744,39201.04
2022,Ford,Other Model Type,SUV,4x4,Black,Other Colour,Gas,Automatic,4,3,8.9,23,11.2,2,43744,39279.26
2019,Ford,F-150,Truck,4x4,Other Colour,Black,Flexible,Automatic,4,8,13.25,46500,7.5,5,52995,7034.73
2022,Ford,Other Model Type,Convertible,RWD,Grey,Other Colour,Gas,Other,2,8,13.37,0,7.5,2,74135,66721.5
2019,Ford,Escape,SUV,FWD,Other Colour,Red,Gas,Automatic,2,4,9.12,56756,11.0,5,27995,3145.22
2017,Ford,Escape,SUV,4x4,Other Colour,Black,Gas,Automatic,4,4,9.62,107233,10.4,7,25888,1435.36
2007,Ford,Escape,SUV,4x4,Other Colour,Other Colour,Gas,Automatic,4,6,11.11,193025,9.0,17,5995,44.29
2008,Ford,Escape,SUV,FWD,Black,Other Colour,Gas,Automatic,4,6,10.12,157009,9.9,16,6500,77.84
2010,Ford,Escape,SUV,AWD,Other Colour,Black,Flexible,Automatic,4,6,10.34,155671,9.7,14,6500,117.7
2006,Ford,F-150,Truck,FWD,Black,Other Colour,Gas,Automatic,4,,14.48,286749,6.9,18,6980,23.52
2011,Ford,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,4,7.02,150232,14.2,13,7988,174.48
2016,Ford,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,4,,9.32,170026,10.7,8,16500,549.92
2012,Ford,Other Model Type,Hatchback,FWD,Beige,Red,Other,Automatic,4,4,6.56,93568,15.2,12,9499,366.87
2014,Ford,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,6,10.4,209731,9.6,10,13888,316.02
2012,Ford,Other Model Type,SUV,4x4,Grey,Other Colour,Gas,Automatic,4,6,10.84,166923,9.2,12,14888,336.6
2022,Ford,Escape,SUV,4WD,Other Colour,Blue,Gas,Automatic,2,,8.37,0,11.9,2,36999,33299.1
2020,Ford,Escape,SUV,AWD,Black,Other Colour,Gasoline Hybrid,Other,4,,5.91,73688,16.9,4,38888,3717.43
2021,Ford,F-150,Other Body Type,4x4,Grey,White,Gas,Automatic,4,,11.69,86543,8.6,3,40500,3565.77
2021,Ford,Other Model Type,Coupe,RWD,Other Colour,Red,Gas,Automatic,2,8,13.41,10201,7.5,3,78995,33238.82
2019,Ford,F-150,Truck,4x4,Black,Black,Flexible,Automatic,4,6,12.49,37300,8.0,5,45777,7258.51
2020,Ford,F-150,Crew Cab,4x4,Grey,Grey,Gas,Automatic,4,,12.61,47520,7.9,4,47594,6619.47
2018,Ford,F-150,Truck,4x4,Black,White,Diesel,Automatic,4,6,10.68,74800,9.4,6,47777,3943.86
2005,Ford,Other Model Type,Coupe,RWD,Black,Blue,Gas,Manual,2,,11.56,24883,8.7,19,48910,701.06
2013,Ford,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Manual,2,8,11.15,40364,9.0,11,52985,4734.19
2022,Ford,Other Model Type,Coupe,RWD,Black,Grey,Premium Unleaded,Automatic,2,8,13.12,6889,7.6,2,56999,30374.27
2022,Ford,F-150,Crew Cab,4x4,Black,Grey,Gas,Automatic,4,6,11.54,3205,8.7,2,61699,42051.57
2020,Ford,Escape,SUV,AWD,Black,White,Gas,Automatic,4,,9.1,29500,11.0,4,39995,8100.25
2012,Ford,Other Model Type,Coupe,RWD,Black,Black,Premium Unleaded,Manual,2,8,10.13,28737,9.9,12,69888,7216.67
2022,Ford,F-150,Truck,4x4,Black,Grey,Gasoline Hybrid,Automatic,4,6,9.76,20542,10.2,2,74998,22100.12
2019,Ford,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,2,4,10.01,64261,10.0,5,36995,3736.32
2019,Ford,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,4,9.6,119429,10.4,5,24990,1448.09
2015,Ford,Other Model Type,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,3,7.56,145170,13.2,9,10888,385.93
2020,Ford,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,4,10.29,88576,9.7,4,42987,3488.64
2021,Ford,Other Model Type,Coupe,RWD,Black,Red,Gas,Manual,2,,13.41,55,7.5,3,79888,67533.37
2022,Ford,Other Model Type,SUV,4x4,Other Colour,Black,Gas,Automatic,2,,13.25,3575,7.5,2,82888,54953.37
2021,Ford,Other Model Type,SUV,4x4,Other Colour,Black,Gas,Other,4,,13.11,23458,7.6,3,67100,17046.75
2022,Ford,Other Model Type,SUV,4x4,Other Colour,Other Colour,Gas,Automatic,4,6,13.11,10163,7.6,2,91995,41063.09
2020,Ford,F-150,Truck,4x4,Black,Other Colour,Gas,Automatic,4,6,14.31,65111,7.0,4,96888,10319.45
2020,Ford,Other Model Type,Coupe,RWD,Black,Black,Gas,Automatic,2,,16.66,2275,6.0,4,132888,86607.25
2018,Ford,Other Model Type,Sedan,FWD,Black,Blue,Gasoline Hybrid,Automatic,4,,5.59,156663,17.9,6,23995,1007.81
2007,Ford,Other Model Type,Crew Cab,4x4,Grey,Blue,Gas,Automatic,4,,14.19,225000,7.0,17,6995,44.65
2014,Ford,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,11.17,262655,9.0,10,8999,165.03
2008,Ford,Other Model Type,Truck,RWD,Other Colour,White,Gas,Other,2,6,11.88,178756,8.4,16,9845,104.31
2015,Ford,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,,8.93,210717,11.2,9,13480,335.91
2014,Ford,Other Model Type,Hatchback,FWD,Black,Black,Gas,Manual,4,,7.69,157000,13.0,10,16500,494.01
2014,Ford,Other Model Type,Hatchback,FWD,Other Colour,Black,Gas,Manual,4,4,7.69,151879,13.0,10,17995,555.82
2023,Ford,F-150,Truck,4x4,Other Colour,Other Colour,Gasoline Hybrid,Automatic,4,6,9.76,12,10.2,1,74675,70856.22
2007,Ford,Other Model Type,Convertible,RWD,Red,Red,Gas,Manual,2,,13.02,59613,7.7,17,42888,924.14
2022,Ford,Other Model Type,SUV,4x4,Black,Other Colour,Gas,Other,4,,13.25,89,7.5,2,77888,69480.82
2022,Ford,F-150,Truck,FWD,Black,Blue,Gas,Other,4,,12.02,175,8.3,2,129999,114986.83
2007,Ford,Other Model Type,Wagon,FWD,Grey,Red,Gas,Manual,2,4,7.66,145820,13.1,17,2895,27.87
2012,Ford,Other Model Type,Hatchback,FWD,Grey,Grey,Flexible,Automatic,4,4,6.56,141000,15.2,12,7980,211.39
2023,Ford,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,,10.3,20,9.7,1,60530,57388.72
2006,Ford,Other Model Type,SUV,FWD,Other Colour,White,Gas,Other,4,6,10.08,177430,9.9,18,3990,21.29
2010,Ford,Escape,SUV,AWD,Black,Blue,Gas,Automatic,4,,10.34,191888,9.7,14,4990,74.15
2012,Ford,Escape,SUV,FWD,Black,Other Colour,Gas,Automatic,4,,8.45,181068,11.8,12,6990,146.34
2015,Ford,Escape,SUV,AWD,Black,White,Gas,Automatic,4,,9.43,201960,10.6,9,8990,233.28
2014,Ford,Escape,SUV,4x4,Grey,Red,Gas,Automatic,4,,8.03,174593,12.5,10,10495,284.27
2014,Ford,Other Model Type,SUV,FWD,Black,Black,Gas,Automatic,4,,8.9,219400,11.2,10,10900,237.58
2016,Ford,Escape,SUV,FWD,Beige,Black,Gas,Automatic,4,,8.89,196700,11.2,8,10995,319.16
2015,Ford,Escape,SUV,4x4,Black,Black,Gas,Automatic,4,4,9.74,165750,10.3,9,11750,367.71
2014,Ford,Escape,SUV,4x4,Black,White,Gas,Automatic,4,4,8.03,160000,12.5,10,11995,352.79
2016,Ford,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,4,8.37,162000,11.9,8,12995,453.31
2016,Ford,Escape,SUV,FWD,Black,Other Colour,Gas,Automatic,4,4,8.89,162350,11.2,8,13450,468.23
2013,Ford,Escape,SUV,FWD,Grey,Red,Gas,Automatic,4,4,7.71,71232,13.0,11,13495,747.58
2014,Ford,F-150,Truck,4x4,Grey,White,Flexible,Automatic,2,6,11.74,200000,8.5,10,13888,330.67
2014,Ford,Other Model Type,SUV,AWD,Grey,White,Gas,Automatic,4,6,10.58,183000,9.5,10,14500,375.65
2017,Ford,Escape,SUV,FWD,Black,Blue,Gas,Automatic,4,4,9.75,145000,10.3,7,14800,620.65
2017,Ford,Escape,SUV,FWD,Black,Blue,Gas,Automatic,4,4,9.75,129000,10.3,7,14880,695.83
2013,Ford,F-150,Truck,RWD,Grey,White,Gas,Automatic,4,6,11.22,166000,8.9,11,14888,380.66
2007,Ford,Other Model Type,Convertible,RWD,Black,White,Gas,Manual,2,,11.65,145500,8.6,17,14995,144.65
2015,Ford,Other Model Type,SUV,AWD,Other Colour,Red,Gas,Automatic,4,,11.06,144000,9.0,9,14995,535.54
2018,Ford,Escape,SUV,FWD,Grey,Other Colour,Gas,Automatic,4,,9.62,188400,10.4,6,14995,529.06
2012,Ford,Escape,SUV,AWD,Grey,White,Gasoline Hybrid,Other,4,,6.92,86700,14.5,12,14999,620.43
2010,Ford,F-150,Truck,4x4,Grey,Black,Flexible,Automatic,4,8,13.83,155000,7.2,14,15500,281.82
2015,Ford,Other Model Type,SUV,FWD,Black,Other Colour,Gas,Automatic,4,6,11.31,136000,8.8,9,15888,598.52
2017,Ford,Escape,SUV,FWD,Other Colour,Other Colour,Gas,Automatic,4,,9.12,148740,11.0,7,15888,650.57
2013,Ford,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,10.57,137000,9.5,11,15888,486.37
2010,Ford,F-150,Truck,RWD,Grey,White,Flexible,Automatic,4,8,12.23,96000,8.2,14,15900,450.0
2017,Ford,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,4,9.59,145420,10.4,7,15980,668.32
2014,Ford,F-150,Truck,4x4,Grey,White,Flexible,Automatic,4,6,11.74,180000,8.5,10,16888,444.42
2022,Ford,Other Model Type,SUV,4x4,Black,Other Colour,Gas,Manual,2,,13.05,20,7.7,2,75429,67750.6
2017,Ford,Escape,SUV,4x4,Black,White,Gas,Automatic,4,4,9.62,155191,10.4,7,16999,668.88
2016,Ford,Other Model Type,SUV,FWD,Black,Black,Gas,Automatic,4,4,9.84,155650,10.2,8,17490,633.5
2016,Ford,F-150,Truck,4x4,Black,Black,Flexible,Automatic,4,8,13.89,290000,7.2,8,17900,358.0
2018,Ford,F-150,Truck,RWD,Grey,White,Gas,Automatic,4,6,11.0,212000,9.1,6,18888,595.57
2016,Ford,F-150,Truck,RWD,Grey,White,Gas,Automatic,4,6,11.58,189000,8.6,8,18888,569.49
2018,Ford,Escape,SUV,4x4,Black,Black,Gas,Automatic,4,4,9.62,152917,10.4,6,18888,811.55
2016,Ford,F-150,Truck,RWD,Other Colour,Other Colour,Gas,Automatic,4,6,10.85,211000,9.2,8,18990,515.57
2018,Ford,Escape,SUV,FWD,Black,Other Colour,Gas,Automatic,4,4,9.12,87238,11.0,6,18990,1367.06
2015,Ford,Escape,SUV,4x4,Black,White,Gas,Automatic,4,4,10.05,99402,10.0,9,18995,954.94
2013,Ford,Other Model Type,Coupe,RWD,Black,Blue,Gas,Manual,2,6,9.0,139050,11.1,11,18995,573.48
2015,Ford,Other Model Type,SUV,4x4,Black,Grey,Gas,Automatic,4,6,14.22,190000,7.0,9,18999,522.47
2018,Ford,Escape,SUV,FWD,Black,White,Gas,Automatic,4,,9.12,128956,11.0,6,19787,996.78
2017,Ford,Escape,SUV,4x4,Other Colour,Other Colour,Gas,Automatic,4,4,10.24,128000,9.8,7,19900,937.32
2015,Ford,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,6,14.42,176000,6.9,9,19990,591.1
2017,Ford,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,2,4,10.42,144799,9.6,7,19990,839.38
2016,Ford,Escape,SUV,4x4,Black,White,Gas,Automatic,4,4,10.05,128000,10.0,8,19995,869.35
2015,Ford,Escape,SUV,4x4,Other Colour,Other Colour,Gas,Automatic,4,4,10.05,55891,10.0,9,19998,1669.26
2019,Ford,Escape,SUV,4x4,Other Colour,Black,Gas,Automatic,4,4,10.24,37285,9.8,5,29995,4757.59
2014,Ford,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,,10.9,110648,9.2,10,20888,865.66
2016,Ford,Other Model Type,SUV,FWD,Black,Black,Gas,Automatic,4,6,10.63,115710,9.4,8,20990,1001.83
2017,Ford,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.28,145864,8.9,7,20990,875.35
2014,Ford,Other Model Type,Convertible,RWD,Black,Blue,Gas,Manual,2,6,9.19,90000,10.9,10,21900,1095.0
2017,Ford,Escape,SUV,AWD,Black,White,Gas,Automatic,4,,9.62,58041,10.4,7,21998,2101.48
2018,Ford,Escape,SUV,4WD,Other Colour,White,Gas,Automatic,4,4,10.29,145499,9.7,6,22990,1034.93
2020,Ford,Escape,SUV,AWD,Grey,Other Colour,Gas,Automatic,4,3,8.32,125698,12.0,4,22999,1355.89
2018,Ford,Escape,SUV,AWD,Black,White,Gas,Automatic,4,,9.62,59464,10.4,6,23398,2357.85
2018,Ford,Escape,SUV,4x4,Black,Other Colour,Gas,Automatic,4,4,9.95,24569,10.1,6,23498,4758.19
2019,Ford,Escape,SUV,4x4,Black,Other Colour,Gas,Automatic,4,4,9.94,90306,10.1,5,23888,1786.13
2018,Ford,Other Model Type,SUV,FWD,Black,Other Colour,Gas,Automatic,4,4,9.93,146788,10.1,6,23990,1071.06
2015,Ford,Other Model Type,Coupe,RWD,Black,White,Gas,Automatic,2,4,9.29,122000,10.8,9,23995,999.79
2017,Ford,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,,10.42,77076,9.6,7,23998,1791.39
2020,Ford,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,2,4,9.26,60246,10.8,4,24155,2750.9
2020,Ford,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,10.01,146000,10.0,4,24995,1281.79
2017,Ford,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Manual,2,6,11.01,99000,9.1,7,24995,1490.53
2016,Ford,Other Model Type,Coupe,RWD,Black,Black,Premium Unleaded,Automatic,2,8,12.67,178220,7.9,8,24998,796.88
2017,Ford,Escape,SUV,4x4,Black,White,Gas,Automatic,4,4,10.24,49982,9.8,7,25488,2762.03
2019,Ford,Escape,SUV,4x4,Grey,White,Gas,Automatic,4,4,9.94,57279,10.1,5,25898,2887.01
2015,Ford,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,6,12.45,117000,8.0,9,25900,1121.65
2021,Ford,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,,9.21,11193,10.9,3,25988,10423.16
2018,Ford,Escape,SUV,AWD,Black,Black,Gas,Automatic,4,,10.29,85327,9.7,6,25998,1909.07
2020,Ford,Other Model Type,Sedan,FWD,Black,Other Colour,Gasoline Hybrid,Automatic,4,,5.59,91935,17.9,4,26888,2110.21
2020,Ford,Other Model Type,SUV,FWD,Black,Black,Gas,Automatic,4,4,9.8,97318,10.2,4,26990,2011.96
2020,Ford,Other Model Type,Coupe,RWD,Black,Other Colour,Premium Unleaded,Manual,2,8,13.61,21630,7.3,4,56999,14416.44
2019,Ford,Escape,SUV,4x4,Other Colour,Black,Gas,Automatic,2,4,9.94,51451,10.1,5,27444,3349.5
2018,Ford,Other Model Type,SUV,AWD,Beige,White,Gas,Automatic,4,6,12.4,84441,8.1,6,27588,2044.83
2018,Ford,Other Model Type,SUV,FWD,Other Colour,Red,Premium Unleaded,Automatic,2,4,9.93,45562,10.1,6,27688,3488.28
2019,Ford,Other Model Type,Sedan,FWD,Black,Other Colour,Gasoline Hybrid,Automatic,4,,6.12,79184,16.3,5,27985,2353.42
2016,Ford,F-150,Truck,4x4,Other Colour,Blue,Flexible,Automatic,4,8,12.94,161356,7.7,8,27987,979.96
2015,Ford,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,6,12.45,40514,8.0,9,28500,3103.1
2018,Ford,Other Model Type,SUV,AWD,Grey,Black,Gas,Automatic,4,6,12.9,99805,7.8,6,28888,1841.59
2020,Ford,Other Model Type,Sedan,FWD,Other Colour,Other Colour,Gasoline Hybrid,Other,4,4,5.59,67826,17.9,4,28992,2980.19
2017,Ford,Other Model Type,SUV,4x4,Black,Blue,Gas,Automatic,4,,12.96,79063,7.7,7,28995,2116.11
2019,Ford,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,6,12.3,120817,8.1,5,29873,1712.68
2016,Ford,Other Model Type,Coupe,RWD,Black,White,Gas,Automatic,2,8,12.67,137513,7.9,8,29987,1219.7
2018,Ford,Other Model Type,SUV,AWD,Brown,White,Gas,Automatic,4,,10.46,70218,9.6,6,29998,2617.69
2020,Ford,Escape,SUV,AWD,Black,White,Gas,Automatic,4,,8.71,57971,11.5,4,29998,3530.68
2014,Ford,Other Model Type,Convertible,RWD,Black,White,Gas,Other,2,8,10.57,56000,9.5,10,31900,2416.67
2018,Ford,F-150,Truck,4x4,Black,White,Other,Automatic,4,,12.94,153439,7.7,6,31998,1370.46
2018,Ford,F-150,Truck,4x4,Black,White,Flexible,Automatic,4,8,12.94,153445,7.7,6,31999,1370.45
2017,Ford,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,6,12.65,143952,7.9,7,32888,1388.56
2020,Ford,Escape,SUV,AWD,Other Colour,Black,Gas,Automatic,4,,9.1,31329,11.0,4,32987,6385.25
2019,Ford,F-150,Truck,4x4,Other Colour,White,Gas,Automatic,2,6,11.39,108908,8.8,5,34877,2199.83
2021,Ford,Escape,SUV,AWD,Other Colour,White,Gas,Automatic,2,3,8.37,56048,11.9,3,34888,4489.89
2020,Ford,Escape,SUV,4x4,Black,Other Colour,Gas,Other,4,4,5.91,51796,16.9,4,34888,4516.54
2019,Ford,Other Model Type,SUV,4x4,Black,Other Colour,Premium Unleaded,Automatic,2,4,11.34,59273,8.8,5,37488,4058.72
2019,Ford,Other Model Type,SUV,4x4,Black,White,Premium Unleaded,Automatic,2,4,11.34,86781,8.8,5,34990,2711.53
2020,Ford,Other Model Type,Coupe,RWD,Black,White,Gas,Manual,2,,9.58,24737,10.4,4,34999,8060.34
2019,Ford,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Manual,2,,9.93,42179,10.1,5,34999,5030.62
2019,Ford,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Automatic,2,4,10.41,18605,9.6,5,35597,9333.25
2018,Ford,Other Model Type,Coupe,RWD,Black,Blue,Gas,Automatic,2,4,9.6,41175,10.4,6,36880,5044.65
2018,Ford,F-150,Other Body Type,4x4,Grey,White,Flexible,Automatic,4,,11.79,29270,8.5,6,36990,6593.58
2023,Ford,F-150,Truck,4x4,Grey,White,Flexible,Automatic,4,,11.69,20,8.6,1,57570,54582.34
2017,Ford,Other Model Type,Minivan,RWD,Black,Other Colour,Gas,Automatic,3,6,15.04,129000,6.6,7,39888,1865.27
2017,Ford,Other Model Type,Minivan,RWD,Black,White,Gas,Automatic,3,6,15.04,119000,6.6,7,39888,2009.86
2016,Ford,F-150,Truck,4x4,Black,White,Gas,Automatic,4,6,13.89,158000,7.2,8,39888,1424.57
2020,Ford,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,10.01,9520,10.0,4,39987,16388.11
2019,Ford,F-150,Other Body Type,4x4,Grey,White,Flexible,Automatic,4,,13.25,62914,7.5,5,39999,4114.33
2017,Ford,Other Model Type,Minivan,RWD,Black,White,Gas,Automatic,3,6,15.04,113000,6.6,7,40888,2160.75
2022,Ford,Escape,SUV,AWD,Black,Black,Gas,Automatic,4,,9.15,10556,10.9,2,40987,17945.27
2020,Ford,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Other,4,,10.29,66790,9.7,4,40988,4270.14
2020,Ford,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,2,6,13.12,88732,7.6,4,69995,5671.51
2022,Ford,Escape,SUV,AWD,Black,Red,Gas,Automatic,4,,8.37,17713,11.9,2,41387,13440.73
2021,Ford,Escape,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,9.1,37319,11.0,3,41588,7470.53
2020,Ford,Other Model Type,SUV,4x4,Black,Black,Premium Unleaded,Automatic,4,4,10.29,37987,9.7,4,42488,7083.25
2021,Ford,Other Model Type,Convertible,RWD,Black,Red,Gas,Automatic,2,4,10.34,31759,9.7,3,42880,8728.18
2020,Ford,Other Model Type,SUV,AWD,Black,Black,Premium Unleaded,Automatic,4,6,11.02,35658,9.1,4,42888,7514.65
2019,Ford,Other Model Type,SUV,4x4,Other Colour,Black,Gas,Automatic,4,,12.3,45293,8.1,5,42900,5819.0
2020,Ford,F-150,Truck,4x4,Grey,White,Gas,Automatic,4,6,11.74,78268,8.5,4,43488,3941.45
2021,Ford,Other Model Type,SUV,4x4,Black,Grey,Gas,Automatic,4,4,10.3,36779,9.7,3,43500,7904.19
2019,Ford,F-150,Other Body Type,4x4,Black,White,Gas,Other,4,,11.39,125089,8.8,5,43687,2425.46
2022,Ford,Other Model Type,SUV,4x4,Black,Grey,Gas,Automatic,4,,8.9,20,11.2,2,46519,41783.53
2020,Ford,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Other,4,,10.29,39160,9.7,4,43988,7158.34
2020,Ford,Other Model Type,SUV,4x4,Black,Red,Premium Unleaded,Automatic,4,4,10.29,60329,9.7,4,43995,5004.48
2019,Ford,F-150,Other Body Type,4x4,Black,White,Gas,Other,4,,12.63,147542,7.9,5,44987,2141.67
2021,Ford,Other Model Type,Coupe,RWD,Black,Other Colour,Gas,Automatic,2,4,9.67,5897,10.3,3,45880,24531.67
2020,Ford,Other Model Type,Coupe,RWD,Black,Black,Gas,Automatic,2,8,12.83,31322,7.8,4,45900,8886.31
2019,Ford,F-150,Crew Cab,4WD,Black,Black,Gas,Automatic,4,,11.51,84326,8.7,5,48500,3856.31
